DIM2,Kuu,DIM3,Näitaja,DIM4,Kahjukindlustusliik,DIM5,Kahjukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2010,2010,2885.93049,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2011,2011,2782.2,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2012,2012,2670.778,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2013,2013,2658.815,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2014,2014,2690.381,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2015,2015,1912.982,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2016,2016,2674.375,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,7,ERGO Insurance SE,2017,2017,2631.246,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,8,Euler Hermes Kreditversicherungs-Aktiengesellschaft in Estonia,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2010,2010,2013.53649,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2011,2011,2354.98,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2012,2012,2580.15,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2013,2013,3361.271,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2014,2014,4283.632,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2015,2015,5454.953,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2016,2016,8282.206,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,10,Swedbank P&C Insurance AS,2017,2017,9881.363,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2010,2010,4475.15754,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2011,2011,4186.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2012,2012,4660.541,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2013,2013,4945.502,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2014,2014,5945.391,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2015,2015,5152.711,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2016,2016,6204.143,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,11,If P&C Insurance AS,2017,2017,6251.729,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,12,AS Inges Kindlustus,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,13,Kredex Krediidikindlustus AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,14,QBE Insurance (Europe) Limited in Estonia,2010,2010,63.46427,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,14,QBE Insurance (Europe) Limited in Estonia,2011,2011,53.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,14,QBE Insurance (Europe) Limited in Estonia,2012,2012,106.565,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2010,2010,894.18787,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2011,2011,593.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2012,2012,785.646,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2013,2013,1147.868,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2014,2014,665.489,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2015,2015,944.803,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2016,2016,1122.787,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,16,Salva Kindlustuse AS,2017,2017,1319.575,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2010,2010,1767.54055,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2011,2011,2193.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2012,2012,2156.581,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2013,2013,2070.955,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2014,2014,2145.964,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2015,2015,2721.261,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2016,2016,3091.758,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,17,Seesam Insurance AS,2017,2017,1864.118,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,18,AB Lietuvos draudimas Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,18,AB Lietuvos draudimas Eesti filiaal,2014,2014,604.042,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,18,AB Lietuvos draudimas Eesti filiaal,2015,2015,4056.354,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,18,AB Lietuvos draudimas Eesti filiaal,2016,2016,3756.516,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,18,AB Lietuvos draudimas Eesti filiaal,2017,2017,3286.162,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,10,Varakindlustus füüsilised isikud,19,Compensa Vienna Insurance Group UADB Eesti filiaal,2017,2017,8.925,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2010,2010,9724.92426,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2011,2011,11330.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2012,2012,12988.087,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2013,2013,11646.789,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2014,2014,12908.977,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2015,2015,11134.218,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2016,2016,14149.972,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,1,Kahjukindlustusandjad kokku,2017,2017,14474.879,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2010,2010,268.04545,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2011,2011,1753.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2012,2012,1084.763,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2013,2013,423.971,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2014,2014,197.284,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2015,2015,723.911,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2016,2016,248.446,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,2,Akciné draudimo bendrové Gjensidige Eesti filiaal,2017,2017,344.837,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2010,2010,104.11208,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2011,2011,268.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2012,2012,162.783,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2013,2013,131.335,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2014,2014,286.035,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2015,2015,454.882,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2016,2016,644.902,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,3,AAS BTA Baltic Insurance Company Eesti filiaal,2017,2017,1014.835,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,4,Codan Forsikring A/S Eesti,2010,2010,265.42508,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,4,Codan Forsikring A/S Eesti,2011,2011,717.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,4,Codan Forsikring A/S Eesti,2012,2012,932.682,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,4,Codan Forsikring A/S Eesti,2013,2013,1492.416,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,4,Codan Forsikring A/S Eesti,2014,2014,1858.508,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,5,D.A.S. Õigusabikulude Kindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,6,Eesti Liikluskindlustuse Fond, MTÜ,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2010,2010,2860.23801,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2011,2011,2566.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2012,2012,4297.885,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2013,2013,2261.747,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2014,2014,2151.075,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2015,2015,1767.248,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2016,2016,3197.528,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,7,ERGO Insurance SE,2017,2017,1812.492,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,8,Euler Hermes Kreditversicherungs-Aktiengesellschaft in Estonia,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2010,2010,54.06925,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2011,2011,90.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2012,2012,135.269,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2013,2013,209.387,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2014,2014,220.065,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2015,2015,88.679,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2016,2016,180.289,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,10,Swedbank P&C Insurance AS,2017,2017,363.821,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2010,2010,2937.31546,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2011,2011,3212.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2012,2012,3945.269,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2013,2013,3790.254,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2014,2014,4061.794,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2015,2015,2583.187,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2016,2016,3689.567,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,11,If P&C Insurance AS,2017,2017,3074.541,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,12,AS Inges Kindlustus,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2010,2010,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2011,2011,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2012,2012,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2013,2013,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2014,2014,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2016,2016,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,13,Kredex Krediidikindlustus AS,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,14,QBE Insurance (Europe) Limited in Estonia,2010,2010,111.20627,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,14,QBE Insurance (Europe) Limited in Estonia,2011,2011,11.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,14,QBE Insurance (Europe) Limited in Estonia,2012,2012,17.078,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,16,Salva Kindlustuse AS,2010,2010,1494.70172,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,16,Salva Kindlustuse AS,2011,2011,1088.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,11,Varakindlustus juriidilised isikud,16,Salva Kindlustuse AS,2012,2012,1254.656,,
