DIM2,Kuu,DIM3,Näitaja,DIM4,Elukindlustusliik,DIM5,Elukindlustusandja,TIME,Vaatlusperiood,Value,Flag Codes,Flags
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,0,,
1,Kasvavalt kokku,1,Saadud kindlustuspreemiad,11,Muud elukindlustused,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2010,2010,44700.12655,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2011,2011,44719.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2012,2012,41036.791,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2013,2013,41599.857,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2014,2014,40963.697,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2015,2015,45613.734,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2016,2016,54891.589,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,1,Elukindlustusandjad kokku,2017,2017,58171.339,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,2,Ergo Elukindlustuse AS,2010,2010,2153.43909,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2010,2010,13471.61684,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2011,2011,17374.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2012,2012,17167.375,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2013,2013,15434.588,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2014,2014,15115.039,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2015,2015,15272.788,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2016,2016,18867.899,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,3,Swedbank Life Insurance SE,2017,2017,21393.749,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2010,2010,16018.68777,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2011,2011,12889.2,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2012,2012,7765.082,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2013,2013,8456.39,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2014,2014,7757.169,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2015,2015,9174.751,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2016,2016,9196.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,4,Mandatum Life Insurance Baltic SE,2017,2017,6457.363,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2010,2010,3333.43985,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2011,2011,3131.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2012,2012,3565.751,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2013,2013,4240.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2014,2014,5012.831,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2015,2015,6946.366,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2016,2016,8329.813,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,5,Compensa Life Vienna Insurance Group SE,2017,2017,10767.135,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,9722.943,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,9407.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,10129.241,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,10579.411,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,10310.7,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,11105.243,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,15034.367,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,15411.432,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,1916.8,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,2409.342,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,2889.168,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,2767.958,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,3114.586,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,3462.81,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,1,Elukindlustus kokku,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,4141.66,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2010,2010,1321.50116,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2011,2011,787.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2012,2012,974.906,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2013,2013,1046.29,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2014,2014,1270.675,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2015,2015,1144.215,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2016,2016,1144.455,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,1,Elukindlustusandjad kokku,2017,2017,957.669,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,2,Ergo Elukindlustuse AS,2010,2010,52.40755,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2010,2010,690.18189,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2011,2011,514,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2012,2012,492.038,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2013,2013,621.992,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2014,2014,589.445,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2015,2015,756.813,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2016,2016,744.005,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,3,Swedbank Life Insurance SE,2017,2017,651.573,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,13.48536,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,22.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,6.84,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,43.069,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,11.868,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,12.383,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,23.058,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,9.254,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,39.36958,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,3.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,21.526,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,14.355,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,6.602,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,10.15,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,20.177,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,27.704,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,526.05678,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,217.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,408.182,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,284.075,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,516.845,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,364.869,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,330.715,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,178.912,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,30.4,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,46.32,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,82.799,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,145.915,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,0,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,26.5,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,2,Surmajuhtumikindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,90.226,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2010,2010,15607.16066,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2011,2011,13514,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2012,2012,15555.359,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2013,2013,15986.352,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2014,2014,13683.929,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2015,2015,13954.227,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2016,2016,15505.216,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2017,2017,17875.737,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,2,Ergo Elukindlustuse AS,2010,2010,1142.29289,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2010,2010,7598.32807,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2011,2011,6289,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2012,2012,7101.862,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2013,2013,7194.075,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2014,2014,5824.179,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2015,2015,5557.538,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2016,2016,5571.781,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2017,2017,6664.328,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,1224.93066,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2011,2011,855.9,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2012,2012,944.548,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2013,2013,1195.896,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2014,2014,1007.335,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2015,2015,1155.529,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2016,2016,1128.664,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2017,2017,1513.765,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2010,2010,953.17833,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2011,2011,683.3,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2012,2012,775.929,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2013,2013,740.407,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2014,2014,751.511,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2015,2015,847.875,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2016,2016,853.962,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,5,Compensa Life Vienna Insurance Group SE,2017,2017,1005.913,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2010,2010,4688.43071,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2011,2011,4661.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2012,2012,5351.916,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2013,2013,5292.28,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2014,2014,4771.078,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2015,2015,4872.34,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2016,2016,6220.404,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,6,SEB Elu- ja Pensionikindlustuse AS,2017,2017,6809.571,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2011,2011,1024.2,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2012,2012,1381.104,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2013,2013,1563.694,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2014,2014,1329.826,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2015,2015,1520.945,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2016,2016,1730.405,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,3,Kapitalikogumiskindlustus,7,Ergo Life Insurance SE Eesti filiaal,2017,2017,1882.16,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2010,2010,7025.16841,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2011,2011,6392.6,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2012,2012,7629.892,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2013,2013,7741.539,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2014,2014,6357.21,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2015,2015,6833.744,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2016,2016,7575.452,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,1,Elukindlustusandjad kokku,2017,2017,8919.83,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,2,Ergo Elukindlustuse AS,2010,2010,439.4565,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2010,2010,3621.87312,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2011,2011,2977.1,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2012,2012,3720.688,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2013,2013,3825.965,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2014,2014,2923.296,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2015,2015,2837.606,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2016,2016,3308.528,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,3,Swedbank Life Insurance SE,2017,2017,3757.898,,
1,Kasvavalt kokku,2,Kindlustusnõuete väljamaksed,4,..tulumaksusoodustusega kapitalikogumiskindlustus,4,Mandatum Life Insurance Baltic SE,2010,2010,581.0208,,
